Date,City,PM2.5,PM10,NO,NO2,NOX,NH3,CO,SO2,O3,Benzene,Toluene,Xylane,AQI,AQI_Bucket,City_Code
01-03-2016,Patna,38.29,0,3.3,6.68,9.55,0,0.52,1.24,5.56,0.4,1.51,1.23,320,Very Poor,BR005
02-03-2016,Patna,138.08,0,33.61,27.11,60.76,0,1.57,5.63,15.78,0.32,1.06,0.71,303,Very Poor,BR005
03-03-2016,Patna,172.67,0,55.02,30.15,85.13,0,1.32,6.04,15.7,0.36,1.6,0.85,343,Very Poor,BR005
04-03-2016,Patna,168.38,0,49.02,30.56,79.59,0,1.56,6.45,19.27,0.37,2.46,0.83,327,Very Poor,BR005
05-03-2016,Patna,226.88,0,67.39,25.74,93.13,0,1.67,5.76,15.35,0.42,1.61,0.9,390,Very Poor,BR005
06-03-2016,Patna,17.08,0,3.97,1.54,5.52,0,0.11,0.15,0.26,0.38,1.25,0.8,376,Very Poor,BR005
07-03-2016,Patna,86.58,0,30.78,21.48,52.25,0,0.96,5.96,18.19,0.2,0.86,0.38,210,Poor,BR005
08-03-2016,Patna,47.46,0,14.07,14.54,28.51,0,0.99,5.14,19.54,0.17,0.81,0.43,156,Moderate,BR005
09-03-2016,Patna,82.67,0,10.06,9.08,18.8,0,1.02,5.27,22.23,0.19,0.82,0.43,155,Moderate,BR005
10-03-2016,Patna,6.63,0,2.17,1.83,3.99,0,0.03,0.07,1.93,0.14,0.63,0.23,174,Moderate,BR005
11-03-2016,Patna,27.71,0,2.07,5.92,7.79,0,1.3,3.59,6.39,0.19,0.7,0.42,27.71,Good,BR005
12-03-2016,Patna,73.38,0,5.27,11.68,16.41,0,1.55,10.45,18.68,0.17,0.68,0.32,216,Poor,BR005
13-03-2016,Patna,8,0,3.64,14.89,18.52,0,0.17,0.34,4.98,0.1,0.54,0.19,125,Moderate,BR005
14-03-2016,Patna,56.5,0,27.76,33.9,59.22,0,1.36,6.11,10.71,0.21,0.86,0.53,170,Moderate,BR005
15-03-2016,Patna,102.96,0,22.84,0.77,15.92,0,1.39,6.78,15.77,0.21,0.84,0.5,240,Poor,BR005
16-03-2016,Patna,99.83,0,12.28,9.94,21.17,0,1.12,6.7,28.37,0.15,0.62,0.25,241,Poor,BR005
17-03-2016,Patna,80.08,0,28.65,26.21,54.88,0,1.65,8.17,28.63,0.23,0.9,0.5,157,Moderate,BR005
18-03-2016,Patna,129.33,0,37.97,22.49,60.4,0,1.42,8.57,21.54,0.27,0.89,0.54,314,Very Poor,BR005
19-03-2016,Patna,16.63,0,2.36,6.52,8.88,0,0.4,0.71,8.24,0.28,1.1,0.87,280,Poor,BR005
20-03-2016,Patna,0,0,0,0,0,0,0,0,0,,,,0,Good,BR005
21-03-2016,Patna,77.42,0,11.09,16.01,27.11,0,1.3,6.37,20.3,0.21,0.74,0.45,193,Moderate,BR005
22-03-2016,Patna,32.79,0,2.84,11.11,13.94,0,0.47,1.49,31.43,0.11,0.49,0.17,100,Satisfactory,BR005
23-03-2016,Patna,71.46,0,5.52,9.38,14.91,0,0.95,6.69,17.17,0.21,0.6,0.15,176,Moderate,BR005
24-03-2016,Patna,82.71,0,12.48,10.15,22.63,0,1.04,5.46,13.95,0.34,0.9,0.47,82.71,Satisfactory,BR005
25-03-2016,Patna,30.58,0,3.42,8.1,11.51,0,0.45,1.41,7.22,0.33,1.11,0.88,30.58,Good,BR005
26-03-2016,Patna,142.83,0,12.38,19.8,32.13,0,1.54,6.44,34.89,0.3,0.9,0.56,322,Very Poor,BR005
27-03-2016,Patna,37.92,0,2.81,3.77,6.58,0,0.38,1.59,4.38,0.31,1.06,0.74,314,Very Poor,BR005
28-03-2016,Patna,72.88,0,6.08,11.5,17.58,0,1.15,5.13,35.8,0.18,0.69,0.35,199,Moderate,BR005
29-03-2016,Patna,81.46,0,10.05,14.17,24.22,0,1.3,3.76,24.63,0.24,0.9,0.58,139,Moderate,BR005
30-03-2016,Patna,147.25,0,10.54,13.8,24.31,0,1.66,8.53,32.96,0.26,0.9,0.58,302,Very Poor,BR005
31-03-2016,Patna,135.88,0,5.71,8.48,14.2,0,1.18,6.28,24.68,0.22,0.79,0.49,316,Very Poor,BR005
01-04-2016,Patna,52.08,0,5.49,12.75,18.23,0,1.32,10.69,31.63,0.19,0.75,0.46,183,Moderate,BR005
02-04-2016,Patna,34.38,0,2.58,7.25,9.83,0,0.65,1.01,12.87,0.24,0.95,0.7,91,Satisfactory,BR005
03-04-2016,Patna,116.46,0,7.65,10.42,18.07,0,1.48,4.24,17.44,0.2,0.74,0.4,289,Poor,BR005
04-04-2016,Patna,91.13,0,7.84,13.57,21.41,0,1.76,5.36,11.78,0.24,0.91,0.61,198,Moderate,BR005
05-04-2016,Patna,91.63,0,5.07,12.41,17.47,0,1.11,2.93,17.5,0.24,0.82,0.54,222,Poor,BR005
06-04-2016,Patna,21,0,1.48,5.25,6.73,0,0.4,1.07,8.8,0.21,0.84,0.6,211,Poor,BR005
07-04-2016,Patna,37.54,0,5.05,15.75,17.53,0,1.01,3.47,23.31,0.18,0.65,0.33,108,Moderate,BR005
08-04-2016,Patna,60,0,8.43,15.87,19.49,0,1.52,8.58,20.29,0.2,0.84,0.51,144,Moderate,BR005
09-04-2016,Patna,58.38,0,4.91,12.54,17.45,0,1.3,8.74,21.49,0.2,0.77,0.46,140,Moderate,BR005
10-04-2016,Patna,67.83,0,3.95,13.31,17.27,0,1.17,9.11,37.39,0.14,0.59,0.22,152,Moderate,BR005
11-04-2016,Patna,68.21,0,3.95,14.32,18.27,0,1.4,8.61,30.21,0.18,0.7,0.42,147,Moderate,BR005
12-04-2016,Patna,55.92,0,2.49,6.58,9.01,0,1.26,7.02,32.25,0.16,0.64,0.37,148,Moderate,BR005
13-04-2016,Patna,50.42,0,13.22,0.17,0.78,0,1.79,7.32,33.16,0.13,0.54,0.27,166,Moderate,BR005
14-04-2016,Patna,52.96,0,0.55,0.63,0.34,0,0.85,6.74,23.18,0.16,0.6,0.25,131,Moderate,BR005
15-04-2016,Patna,29.29,0,21.08,2.66,23.63,0,0.57,1.68,13.46,0.29,1.08,0.85,29.29,Good,BR005
16-04-2016,Patna,94.92,0,26.98,4.83,31.82,0,1.23,8.79,19.27,0.2,0.77,0.45,285,Poor,BR005
17-04-2016,Patna,16.67,0,6.03,2.28,8.32,0,0.28,0.97,4.05,0.2,0.78,0.6,226,Poor,BR005
18-04-2016,Patna,58.08,0,26.57,10.2,36.77,0,1.32,7.93,20.89,0.19,0.76,0.47,155,Moderate,BR005
19-04-2016,Patna,32.42,0,14.39,5.49,19.89,0,1.04,6.83,11.41,0.26,0.96,0.78,165,Moderate,BR005
20-04-2016,Patna,82,0,70.61,15.38,86.02,0,1.36,8.07,21.04,0.24,0.83,0.57,194,Moderate,BR005
21-04-2016,Patna,60.25,0,30.21,10.8,40.99,0,1.14,7.25,29.06,0.17,0.66,0.38,170,Moderate,BR005
22-04-2016,Patna,66.25,0,35.14,11.18,46.32,0,1.1,7.26,28.72,0.19,0.75,0.42,134,Moderate,BR005
23-04-2016,Patna,112.04,0,48.18,13.03,61.02,0,1.22,7.24,26.33,0.19,0.73,0.4,182,Moderate,BR005
24-04-2016,Patna,5.33,0,4.13,1.03,5.16,0,0.05,0.12,1.62,0.12,0.6,0.21,280,Poor,BR005
25-04-2016,Patna,57.29,0,36.49,11.1,47.57,0,0.8,2.71,25.73,0.21,0.82,0.48,104,Moderate,BR005
26-04-2016,Patna,32.54,0,13.71,3.06,16.55,0,0.64,1,10.55,0.29,1.21,0.92,112,Moderate,BR005
27-04-2016,Patna,127.42,0,9.36,0.11,8.43,0,1.96,8.64,21.35,0.36,1.21,0.9,262,Poor,BR005
28-04-2016,Patna,51.58,0,4.86,0.4,4.72,0,0.68,1.69,10.97,0.34,1.31,1.08,329,Very Poor,BR005
29-04-2016,Patna,112.71,0,5.75,3.32,9.06,0,1.23,3,27.84,0.23,0.86,0.55,269,Poor,BR005
30-04-2016,Patna,107.25,0,5.68,3.32,9,0,2.44,18.6,25.43,0.3,1.07,0.82,225,Poor,BR005
01-05-2016,Patna,39.29,0,2.37,1.39,3.76,0,0.9,6.46,14.18,0.27,1.01,0.78,263,Poor,BR005
02-05-2016,Patna,104.17,0,5.52,2.87,8.38,0,1.27,6.76,16.35,0.22,0.84,0.57,305,Very Poor,BR005
03-05-2016,Patna,96.42,0,5.54,3,8.54,0,1.15,6.47,18.94,0.18,0.72,0.47,252,Poor,BR005
04-05-2016,Patna,69.21,0,5.5,3.25,8.75,0,1.32,5.84,24.64,0.19,0.78,0.56,157,Moderate,BR005
05-05-2016,Patna,73.79,0,5.39,3.1,8.49,0,1.53,5.41,24.48,0.22,0.87,0.6,147,Moderate,BR005
06-05-2016,Patna,118.71,0,5.88,3.11,8.99,0,1.65,7.4,22.71,0.27,0.92,0.64,262,Poor,BR005
07-05-2016,Patna,74.58,0,5.92,3.34,9.26,0,1.29,5.76,28.58,0.19,0.73,0.44,233,Poor,BR005
08-05-2016,Patna,98.17,0,5.89,3.15,9.04,0,1.1,6.33,37.08,0.17,0.7,0.34,230,Poor,BR005
09-05-2016,Patna,76.96,0,16.82,3.3,19.78,0,0.74,6.63,27.73,0.21,0.81,0.53,141,Moderate,BR005
10-05-2016,Patna,115.88,0,76.49,15.26,91.75,0,1.9,14.71,27.06,0.2,0.78,0.48,215,Poor,BR005
11-05-2016,Patna,59.63,0,14.56,26.51,41.05,0,1.32,4.97,27.76,0.17,0.74,0.5,215,Poor,BR005
12-05-2016,Patna,65.42,0,13.2,26.94,40.18,0,1.36,5.63,36.88,0.18,0.77,0.51,150,Moderate,BR005
13-05-2016,Patna,59.58,0,13.4,23.02,36.42,0,1.22,5.87,34.76,0.17,0.74,0.46,147,Moderate,BR005
14-05-2016,Patna,63.54,0,14.77,18.56,33.3,0,1.21,6.13,22.13,0.16,0.69,0.4,134,Moderate,BR005
15-05-2016,Patna,58.5,0,11.23,17.05,28.29,0,1.14,5.13,24.2,0.14,0.64,0.31,137,Moderate,BR005
16-05-2016,Patna,51.04,0,16.68,19.38,36.06,0,1.5,8.79,22.05,0.18,0.71,0.43,141,Moderate,BR005
17-05-2016,Patna,38.29,0,6.59,18.18,24.77,0,0.73,2.17,21.42,0.25,1,0.71,109,Moderate,BR005
18-05-2016,Patna,49.71,0,11.87,19.44,31.3,0,1.27,6,32.08,0.17,0.74,0.44,132,Moderate,BR005
19-05-2016,Patna,41.25,0,13.95,15.97,29.93,0,1.21,5.91,24.95,0.17,0.75,0.43,115,Moderate,BR005
20-05-2016,Patna,31.54,0,11.39,12.13,23.52,0,1.02,5.74,20.02,0.16,0.71,0.37,104,Moderate,BR005
21-05-2016,Patna,25.63,0,19.09,12.85,31.94,0,1.21,4.34,7.89,0.25,1.04,0.85,68,Satisfactory,BR005
22-05-2016,Patna,91.96,0,18.26,18.01,36.28,0,1.28,5.57,19.07,0.16,0.75,0.41,221,Poor,BR005
23-05-2016,Patna,61.75,0,17.1,20.31,37.41,0,1.48,5.55,18.86,0.2,0.82,0.54,126,Moderate,BR005
24-05-2016,Patna,59.25,0,14.9,23.07,37.96,0,1.42,5.52,24.72,0.18,0.75,0.46,137,Moderate,BR005
25-05-2016,Patna,64.21,0,14.15,24.28,38.42,0,1.35,6.12,25.62,0.18,0.76,0.51,141,Moderate,BR005
26-05-2016,Patna,110.88,0,19.43,26.51,45.94,0,1.48,6.34,24.77,0.2,0.87,0.54,219,Poor,BR005
27-05-2016,Patna,137.58,0,12.52,19.4,31.5,0,1.14,1.8,21.57,0.19,0.75,0.46,259,Poor,BR005
28-05-2016,Patna,398.13,0,13.79,18.17,31.95,0,1.15,8.65,24.94,0.16,0.68,0.42,494,Severe,BR005
29-05-2016,Patna,66.17,0,16.76,21.01,37.77,0,1.34,2.41,23.73,0.17,0.74,0.39,264,Poor,BR005
30-05-2016,Patna,86.67,0,29.12,26.19,55.31,0,1.9,2.42,16.17,0.25,0.96,0.69,180,Moderate,BR005
31-05-2016,Patna,81.13,0,21.94,26.47,48.41,0,1.59,2.46,19.68,0.23,0.95,0.62,182,Moderate,BR005
01-06-2016,Patna,54.54,0,14.94,16.94,31.89,0,1.26,4.34,16.47,0.19,0.8,0.45,147,Moderate,BR005
02-06-2016,Patna,73.5,0,16.51,25.94,42.47,0,1.53,6.27,24.52,0.2,0.86,0.48,155,Moderate,BR005
03-06-2016,Patna,141.25,0,19.86,21.53,41.38,0,1.59,2.4,16.68,0.23,0.8,0.49,244,Poor,BR005
04-06-2016,Patna,66.58,0,15.86,21.86,37.72,0,1.32,6.61,21.45,0.18,0.74,0.43,271,Poor,BR005
05-06-2016,Patna,56.38,0,15.23,20.28,35.52,0,1.24,6.61,21.05,0.15,0.71,0.3,128,Moderate,BR005
06-06-2016,Patna,33,0,5.15,10.62,15.77,0,0.4,1.72,10.16,0.13,0.6,0.22,95,Satisfactory,BR005
07-06-2016,Patna,3.13,0,4.98,1.52,6.51,0,0.54,4.4,2.09,0.22,0.92,0.59,6.51,Good,BR005
08-06-2016,Patna,87.67,0,17.37,20.93,38.31,0,1.32,7.81,18.22,0.17,0.79,0.43,235,Poor,BR005
09-06-2016,Patna,55,0,12.4,13.78,26.18,0,1.05,4.83,12.6,0.17,0.68,0.26,150,Moderate,BR005
10-06-2016,Patna,6.25,0,0.76,2.65,3.41,0,0.11,0.25,3.92,0.15,0.72,0.19,6.25,Good,BR005
11-06-2016,Patna,10.5,0,0.76,2.98,3.74,0,0.15,0.21,3.81,0.22,0.83,0.34,10.5,Good,BR005
12-06-2016,Patna,0,0,0,0,0,0,0,0,0,,,,0,Good,BR005
13-06-2016,Patna,4.46,0,0.65,1.86,2.5,0,0.09,0.08,2.08,0.19,0.81,0.41,4.46,Good,BR005
14-06-2016,Patna,35.17,0,12.48,16.35,28.83,0,1.14,5.01,16.62,0.24,0.97,0.66,35.17,Good,BR005
15-06-2016,Patna,43.58,0,7.72,9.12,16.84,0,0.67,2.56,9.88,0.15,0.59,0.19,134,Moderate,BR005
16-06-2016,Patna,5.46,0,1.31,2.59,3.91,0,0.14,0.09,2.78,0.21,0.9,0.48,5.46,Good,BR005
17-06-2016,Patna,16,0,7.44,7.08,14.51,0,0.81,5.04,8.31,0.17,0.84,0.46,16,Good,BR005
18-06-2016,Patna,25.46,0,12.97,13.13,26.1,0,1.1,4.66,6.78,0.24,1.02,0.73,26.1,Good,BR005
19-06-2016,Patna,45.75,0,15,14.56,29.55,0,1.11,5.24,13.66,0.13,0.65,0.23,119,Moderate,BR005
20-06-2016,Patna,47.5,0,16.72,18.23,34.95,0,1.26,5.13,15.69,0.16,0.72,0.35,121,Moderate,BR005
21-06-2016,Patna,46.67,0,12.22,16.74,28.97,0,1.05,9.8,15.15,0.13,0.62,0.29,123,Moderate,BR005
22-06-2016,Patna,32.92,0,12.37,10.86,23.23,0,1.22,1.17,12.37,0.09,0.45,0.12,128,Moderate,BR005
23-06-2016,Patna,67.88,0,12.39,22.48,34.87,0,0.91,2.42,20.88,0.16,0.68,0.33,102,Moderate,BR005
24-06-2016,Patna,34.67,0,9.64,11.4,21.02,0,0.98,5.51,11.39,0.11,0.5,0.27,139,Moderate,BR005
25-06-2016,Patna,31.17,0,8.5,12.58,21.08,0,0.65,1.22,9.82,0.23,0.82,0.62,80,Satisfactory,BR005
26-06-2016,Patna,96.79,0,17.02,17.54,34.56,0,1.26,6.12,11.93,0.15,0.61,0.34,238,Poor,BR005
27-06-2016,Patna,65.38,0,21.37,21.94,43.3,0,1.16,2.13,9.35,0.2,0.75,0.53,127,Moderate,BR005
28-06-2016,Patna,83.29,0,10.82,12.52,23.33,0,0.9,2.06,11.55,0.17,0.68,0.44,202,Poor,BR005
29-06-2016,Patna,43.13,0,27.69,23.34,51.03,0,1.4,6.69,8.97,0.16,0.63,0.4,139,Moderate,BR005
30-06-2016,Patna,24.67,0,15.2,11.31,26.5,0,0.32,1.14,4.21,0.11,0.43,0.17,85,Satisfactory,BR005
01-07-2016,Patna,16.79,0,13.8,11.03,24.83,0,0.5,0.96,3.92,0.21,0.83,0.67,24.83,Good,BR005
02-07-2016,Patna,36.96,0,53.86,47.22,101.07,0,1.37,6.31,9.08,0.17,0.69,0.45,136,Moderate,BR005
03-07-2016,Patna,9.38,0,15.52,8.57,24.09,0,0.17,0.64,2.69,0.06,0.37,0.09,130,Moderate,BR005
04-07-2016,Patna,15,0,0.18,0.01,0.03,0,0.71,1,3.07,0.28,1.15,1,15,Good,BR005
05-07-2016,Patna,34.79,0,22.41,21.06,43.45,0,1.25,6.12,7.6,0.14,0.69,0.36,127,Moderate,BR005
06-07-2016,Patna,40.75,0,72.4,47.77,120.17,0,1.29,5.83,8.03,0.16,0.72,0.42,146,Moderate,BR005
07-07-2016,Patna,32.25,0,30.24,28.4,58.64,0,0.95,5.47,6.85,0.12,0.56,0.26,157,Moderate,BR005
08-07-2016,Patna,12.29,0,24.92,8.97,33.89,0,0.65,4.51,3.93,0.18,0.75,0.54,94,Satisfactory,BR005
09-07-2016,Patna,14.33,0,7.43,8.45,15.88,0,0.47,1.07,5.13,0.2,0.83,0.68,15.88,Good,BR005
10-07-2016,Patna,39.08,0,15.29,13.49,28.78,0,1.3,6.3,11.2,0.13,0.59,0.32,137,Moderate,BR005
11-07-2016,Patna,35,0,17.98,15.23,33.21,0,1.32,6.17,8.92,0.15,0.68,0.44,117,Moderate,BR005
12-07-2016,Patna,21.33,0,10.23,8.29,18.52,0,0.88,5.77,7.62,0.11,0.57,0.26,113,Moderate,BR005
13-07-2016,Patna,23.79,0,17.45,10.38,27.82,0,1.09,5.78,4.31,0.24,0.96,0.79,27.82,Good,BR005
14-07-2016,Patna,59.33,0,14.71,15.22,29.93,0,1.26,4.54,10.28,0.14,0.55,0.31,140,Moderate,BR005
15-07-2016,Patna,27.25,0,8.76,7.88,16.64,0,0.84,1.06,6.69,0.09,0.4,0.12,128,Moderate,BR005
16-07-2016,Patna,4.75,0,4.79,1.3,6.08,0,0.49,7.11,2.06,0.1,0.52,0.24,7.11,Good,BR005
17-07-2016,Patna,12.08,0,10.94,3.58,14.52,0,0.86,7.05,2.79,0.1,0.46,0.19,14.52,Good,BR005
18-07-2016,Patna,37.83,0,12.02,11.57,23.63,0,1.12,6.23,9.14,0.09,0.43,0.21,124,Moderate,BR005
19-07-2016,Patna,40.38,0,10.16,11.83,21.99,0,1.06,6.08,7.61,0.11,0.5,0.25,122,Moderate,BR005
20-07-2016,Patna,49.88,0,14.58,15.79,30.37,0,1.32,6.21,9.65,0.15,0.63,0.41,117,Moderate,BR005
21-07-2016,Patna,43.75,0,6.13,12.22,18.35,0,0.56,1.61,7.6,0.13,0.56,0.28,108,Moderate,BR005
22-07-2016,Patna,44.88,0,12.61,14,26.61,0,0.75,1.69,6.35,0.16,0.63,0.4,94,Satisfactory,BR005
23-07-2016,Patna,25.33,0,3.94,6.65,10.59,0,0.32,1.18,5.24,0.08,0.39,0.14,81,Satisfactory,BR005
24-07-2016,Patna,17.96,0,10.58,6.8,17.42,0,0.81,3.46,3.77,0.15,0.64,0.43,17.96,Good,BR005
25-07-2016,Patna,38.33,0,21.93,11.53,33.46,0,1.58,7.16,6.28,0.16,0.63,0.44,179,Moderate,BR005
26-07-2016,Patna,37.29,0,12.47,8.58,21.06,0,1.1,5.92,6.92,0.14,0.61,0.4,124,Moderate,BR005
27-07-2016,Patna,40.42,0,9.65,12.21,21.86,0,0.69,2,7.9,0.11,0.49,0.26,65,Satisfactory,BR005
28-07-2016,Patna,61.46,0,27,18.86,45.85,0,1.1,2.26,7.73,0.2,0.79,0.6,95,Satisfactory,BR005
29-07-2016,Patna,39.33,0,3.96,4.57,8.48,0,0.72,1.92,7.47,0.14,0.63,0.37,88,Satisfactory,BR005
30-07-2016,Patna,45.17,0,4.42,5.88,10.28,0,0.78,1.82,6.1,0.16,0.65,0.4,86,Satisfactory,BR005
31-07-2016,Patna,26.5,0,7.05,9.32,16.37,0,0.51,0.84,4.37,0.16,0.71,0.39,93,Satisfactory,BR005
01-08-2016,Patna,39.92,0,16.36,13.64,29.4,0,0.96,2.28,6.95,0.15,0.68,0.41,84,Satisfactory,BR005
02-08-2016,Patna,191.42,0,27.07,14.95,41.97,0,1.09,2.34,6.34,0.16,0.76,0.49,228,Poor,BR005
03-08-2016,Patna,26.33,0,35.29,11.08,46.31,0,1.85,17.9,6.38,0.14,0.67,0.37,294,Poor,BR005
04-08-2016,Patna,21.38,0,8.84,9.4,18.24,0,0.68,0.73,8.62,0.13,0.63,0.32,73,Satisfactory,BR005
05-08-2016,Patna,68.38,0,10.02,12.18,22.2,0,1.27,2.76,9.18,0.14,0.67,0.34,166,Moderate,BR005
06-08-2016,Patna,59.08,0,7.28,8.28,15.66,0,0.65,0.68,3.96,0.14,0.69,0.35,153,Moderate,BR005
07-08-2016,Patna,26.13,0,7.7,9.8,17.5,0,1.11,2.57,5.44,0.11,0.64,0.24,111,Moderate,BR005
08-08-2016,Patna,23.58,0,14.76,8.33,23.09,0,0.6,0.69,8.75,0.12,0.62,0.31,60,Satisfactory,BR005
09-08-2016,Patna,45,0,32.97,16.51,49.48,0,1.63,4.91,5.63,0.16,0.77,0.45,134,Moderate,BR005
10-08-2016,Patna,76.96,0,21.96,15.74,37.71,0,0.96,0.62,5.77,0.16,0.86,0.44,185,Moderate,BR005
11-08-2016,Patna,18.58,0,22.54,10.99,33.53,0,1.11,4.38,3.57,0.13,0.82,0.37,123,Moderate,BR005
12-08-2016,Patna,14.92,0,15.05,10.01,25.06,0,0.59,0.35,4.01,0.22,1.06,0.81,63,Satisfactory,BR005
13-08-2016,Patna,35.29,0,15.82,18.84,34.65,0,0.89,0.53,9.33,0.15,0.81,0.39,65,Satisfactory,BR005
14-08-2016,Patna,92.46,0,13.65,17.36,31.04,0,1.23,4.98,10.2,0.14,0.75,0.27,189,Moderate,BR005
15-08-2016,Patna,44.83,0,9.46,12.66,22.12,0,1.04,4.65,10.63,0.12,0.66,0.2,135,Moderate,BR005
16-08-2016,Patna,29.83,0,16.68,17.18,33.86,0,1.21,4.74,12.14,0.12,0.71,0.28,116,Moderate,BR005
17-08-2016,Patna,31.25,0,35.73,18.74,54.47,0,1.59,4.8,7.98,0.17,0.91,0.56,119,Moderate,BR005
18-08-2016,Patna,26,0,16.77,13.79,30.51,0,1.14,5.52,9.23,0.12,0.77,0.34,124,Moderate,BR005
19-08-2016,Patna,39.17,0,14.08,14.48,28.56,0,1.09,0.69,14.17,0.11,0.67,0.28,102,Moderate,BR005
20-08-2016,Patna,55.21,0,12.14,17.58,29.72,0,1.18,1.74,13.35,0.13,0.67,0.3,124,Moderate,BR005
21-08-2016,Patna,41.88,0,10.81,14.53,25.4,0,1.02,1.69,14.54,0.09,0.65,0.21,126,Moderate,BR005
22-08-2016,Patna,25.38,0,16.19,13.83,30.03,0,1.04,1.63,12.11,0.11,0.69,0.32,106,Moderate,BR005
23-08-2016,Patna,45.04,0,15.03,18.24,33.27,0,1.11,2.36,15.48,0.14,0.76,0.34,103,Moderate,BR005
24-08-2016,Patna,49.17,0,13.89,13.85,27.79,0,0.94,1.47,11.18,0.13,0.8,0.27,133,Moderate,BR005
25-08-2016,Patna,27.88,0,4.53,11.15,15.68,0,0.39,0.99,5.75,0.17,0.76,0.47,125,Moderate,BR005
26-08-2016,Patna,39.92,0,13.25,20.56,33.81,0,1.09,1.32,15.96,0.14,0.77,0.31,166,Moderate,BR005
27-08-2016,Patna,22.5,0,14.7,13.46,28.16,0,0.97,5.41,10.37,0.17,0.88,0.46,73,Satisfactory,BR005
28-08-2016,Patna,34.92,0,8.84,8.32,17.17,0,0.41,1.11,7.3,0.1,0.67,0.19,72,Satisfactory,BR005
29-08-2016,Patna,54.38,0,12.93,25.4,38.33,0,0.98,2.22,11.25,0.16,0.8,0.36,84,Satisfactory,BR005
30-08-2016,Patna,42.96,0,24.44,21.95,46.4,0,1.3,5.87,8.69,0.15,0.82,0.39,120,Moderate,BR005
31-08-2016,Patna,51.75,0,16.99,17.66,34.65,0,1.2,5.99,10.13,0.14,0.7,0.25,127,Moderate,BR005
01-09-2016,Patna,35.04,0,16.39,14.25,30.64,0,1.46,10.17,11.01,0.08,0.56,0.11,133,Moderate,BR005
02-09-2016,Patna,32.33,0,8.46,10.94,19.41,0,0.41,1.89,11.3,0.12,0.64,0.23,99,Satisfactory,BR005
03-09-2016,Patna,26.08,0,14.5,14.57,29.03,0,1.1,5.14,13.57,0.11,0.66,0.25,113,Moderate,BR005
04-09-2016,Patna,41.58,0,8.66,16.83,25.5,0,0.76,2.02,15.31,0.12,0.74,0.24,62,Satisfactory,BR005
05-09-2016,Patna,76.13,0,29.89,22.33,52.14,0,1.72,6.78,12.04,0.2,0.97,0.57,142,Moderate,BR005
06-09-2016,Patna,43.17,0,38.83,20.19,59,0,1.57,5.72,10.53,0.19,1.04,0.53,144,Moderate,BR005
07-09-2016,Patna,71.29,0,32.46,17.82,50.29,0,1.07,1.92,8.84,0.2,1.04,0.64,158,Moderate,BR005
08-09-2016,Patna,66.08,0,28.14,13.64,41.77,0,1.26,8.63,7.3,0.21,1.02,0.66,202,Poor,BR005
09-09-2016,Patna,48.54,0,18.13,17.66,35.79,0,1.24,10.96,12.1,0.15,0.8,0.32,135,Moderate,BR005
10-09-2016,Patna,97.21,0,27.86,21.84,49.64,0,1.13,1.84,8.46,0.19,0.92,0.54,204,Poor,BR005
11-09-2016,Patna,91.08,0,20.86,16.8,37.66,0,1.22,1.9,10.47,0.14,0.78,0.28,214,Poor,BR005
12-09-2016,Patna,31.63,0,20.94,18.12,39.07,0,0.87,1.93,9.92,0.15,0.81,0.39,84,Satisfactory,BR005
13-09-2016,Patna,40.96,0,26.86,15.45,42.3,0,2.05,3.18,10.08,0.15,0.77,0.33,155,Moderate,BR005
14-09-2016,Patna,40.92,0,23.54,16.43,39.98,0,1.64,10.25,13.07,0.14,0.71,0.28,124,Moderate,BR005
15-09-2016,Patna,87.33,0,15.29,17.48,32.79,0,1.14,5.83,13.38,0.12,0.69,0.2,186,Moderate,BR005
16-09-2016,Patna,97.75,0,36.94,22.36,59.31,0,1.67,2.85,8.33,0.19,0.94,0.55,194,Moderate,BR005
17-09-2016,Patna,35.58,0,13.16,14.93,28.09,0,0.76,2.94,9.79,0.2,0.75,0.25,110,Moderate,BR005
18-09-2016,Patna,70.5,0,12.86,13.62,26.48,0,1.01,2.87,8.96,0.15,0.75,0.19,168,Moderate,BR005
19-09-2016,Patna,15.42,0,1.77,4.02,5.78,0,0.2,0.67,5.38,0.13,0.64,0.25,138,Moderate,BR005
20-09-2016,Patna,29.75,0,15.08,13.43,28.5,0,0.87,5.26,8.03,0.17,0.84,0.46,29.75,Good,BR005
21-09-2016,Patna,71.63,0,23.06,18.75,41.81,0,1.13,6.01,13.78,0.14,0.79,0.38,192,Moderate,BR005
22-09-2016,Patna,38.42,0,34.92,17.58,52.53,0,1.11,6.3,12.26,0.15,0.81,0.42,105,Moderate,BR005
23-09-2016,Patna,47.46,0,19.48,16.75,36.24,0,1.07,6.08,14.94,0.12,0.68,0.29,126,Moderate,BR005
24-09-2016,Patna,35.42,0,27.54,16.64,44.18,0,1.14,6.2,10.53,0.15,0.63,0.39,117,Moderate,BR005
25-09-2016,Patna,50.29,0,6.14,6.51,12.65,0,0.27,0.82,4.46,0.09,0.47,0.23,152,Moderate,BR005
26-09-2016,Patna,22.79,0,27.83,13.66,41.48,0,0.66,1.44,5.07,0.21,0.92,0.77,41.48,Good,BR005
27-09-2016,Patna,51.83,0,36.13,20.89,57.02,0,1.32,6.02,11.69,0.17,0.72,0.5,134,Moderate,BR005
28-09-2016,Patna,76.13,0,40.65,19.94,60.59,0,1.34,5.83,10.24,0.15,0.66,0.47,187,Moderate,BR005
